-0.0153 -0.2887
0.0011 0.0006
-0.2433 0.3559
-0.1945 0.0613
0.5634 -0.1445
-0.3635 -0.1461
-0.0841 0.0109
-0.2455 -0.1703
0.1225 0.6343
-0.4291 0.3650
-0.6006 0.2558
0.3708 -0.1829
-0.4016 -0.2715
0.0778 -0.0395
-0.0969 -0.1264
0.2782 0.2145
0.4644 0.2746
-0.2409 0.1682
0.0876 -0.1674
0.1040 0.1033
0.1076 -0.2654
0.2462 -0.0058
0.0099 0.2290
0.2340 -0.2105
-0.6221 -0.0382
-0.4242 -0.3647
-0.1392 -0.2424
0.4631 -0.2997
0.1218 0.4088
0.1024 0.2970
0.1731 0.0380
-0.1266 0.2511
0.3492 -0.3882
-0.4034 0.2214
0.4331 0.4882
-0.5155 0.0215
0.3343 -0.2689
0.4220 0.4065
0.3731 0.1036
-0.0438 0.5519
-0.0760 -0.5890
-0.0016 -0.1682
-0.1774 -0.4302
0.5492 0.0050
-0.1795 -0.3265
-0.2048 0.4505
0.1960 -0.3236
-0.0816 -0.3805
0.3400 0.3632
-0.4760 -0.2094
-0.5814 -0.2062
0.2567 0.5362
-0.5411 0.3759
0.5205 0.1602
-0.3493 0.4228
-0.1105 0.4525
0.3231 -0.5136
0.4772 -0.1693
-0.2365 -0.0875
0.1685 -0.0881
0.3110 -0.1118
-0.1606 0.5230
0.5050 -0.3736
0.6326 0.0800
-0.1094 0.3613
-0.1891 -0.6073
0.0911 -0.4566
0.4258 -0.0043
-0.4372 0.4838
0.0147 -0.5030
0.1754 0.1818
-0.0476 0.1443
-0.2990 -0.3056
0.5837 -0.2815
-0.5005 0.1541
-0.2982 -0.4289
-0.2941 0.0876
0.2753 -0.4350
0.2788 0.0787
-0.2333 0.6021
0.6584 -0.0101
-0.4569 -0.0958
0.0298 0.5042
0.3020 0.4630
0.2477 0.3564
0.2284 -0.5070
-0.3966 -0.4431
0.1033 -0.6141
0.1454 -0.5241
-0.3609 -0.0069
0.0264 -0.3896
0.1396 0.5316
-0.2848 0.5387
-0.4726 0.2670
-0.4821 -0.4413
-0.0940 0.6367
0.5502 0.3393
-0.5708 -0.1204
0.0002 0.4070
0.3923 0.2253
-0.0792 -0.4854
-0.3501 0.2916
-0.3609 -0.5399
-0.2502 0.2640
0.4540 0.1021
-0.4824 -0.3086
-0.5977 0.0838
0.6059 0.1845
0.4290 -0.4408
-0.4424 0.0617
-0.0472 0.2995
0.6359 -0.1027
-0.3430 0.1531
0.0152 -0.5843
-0.2802 -0.5616
0.0939 0.1863
-0.0035 -0.0821
0.0232 0.6480
0.2191 0.6104
-0.1324 0.1585
0.1900 0.2790
0.1729 -0.4185
0.1970 -0.6240
-0.1598 -0.0242
0.3341 -0.0337
-0.2786 0.0056
-0.5620 -0.2892
-0.2305 -0.4964
-0.1415 -0.5387
0.0077 0.0822
0.2027 0.4336
0.5121 -0.0730
0.2809 -0.3327
0.1098 -0.3642
0.4281 -0.0915
-0.3729 0.5407
-0.6009 0.1696
0.3420 0.5428
0.2772 -0.5923
-0.3338 -0.2231
0.5512 0.2467
0.6310 -0.1891
-0.2257 -0.2488
-0.5345 -0.3785
0.3339 0.2818
-0.0271 -0.6571
0.5035 0.4056
-0.3184 -0.0765
0.0641 0.5783
0.4048 -0.5209
