2.000000000000000e-001    5.208333333333333e-001
1.000000000000000e+000    9.791666666666667e-001
2.250991042610971e-001    5.549724327164181e-001
1.014269060987992e+000    9.451317411845474e-001
2.000000000000000e+000    9.998958260990347e-001
2.087647422032129e-001    5.207988277246498e-001
9.786087373714483e-001    9.535038018555888e-001
1.989541386579751e+000    1.024871626402471e+000
3.000000000000000e+000    1.000825744017291e+000
7.023955461621939e-002    1.922315977843698e-001
4.312297857227970e-001    5.348399530514687e-001
1.117752734518115e+000    8.170209442488760e-001
2.017343724572518e+000    9.592111521445966e-001
3.000837842847590e+000    9.967143408044999e-001
4.000000000000000e+000    9.999820119661890e-001
9.919337841451029e-002    2.528198928766921e-001
5.076592669645529e-001    5.550158230159487e-001
1.184972925827278e+000    7.852321453615224e-001
2.047493467134072e+000    9.245915673876715e-001
3.007168911869310e+000    9.839350200445296e-001
4.000474996776184e+000    9.984463448413151e-001
5.000007879022339e+000    9.999592378464547e-001
6.000000000000000e+000    9.999999686258662e-001
6.001064731474805e-002    1.538932104518340e-001
3.149685016229433e-001    3.551058128559424e-001
7.664508240518316e-001    5.449200036280008e-001
1.396685781342510e+000    7.104078497715549e-001
2.175195903206602e+000    8.398780940253654e-001
3.062320575880355e+000    9.272767950890611e-001
4.016440988792476e+000    9.750605697371132e-001
5.002872064275734e+000    9.942629650823470e-001
6.000285453310164e+000    9.992421778421898e-001
7.000012964962529e+000    9.999534370786161e-001
8.000000175554469e+000    9.999990854912925e-001
9.000000000000000e+000    9.999999989466828e-001

